Data from USB2G573461__45__15-12-07-535.txt Node

Date: Tue Feb 15 15:12:07 EST 2022
User: sammynoelparise
Spectrometer: USB2G57346
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	1,56
351	1,49
352	-5,12
353	0,82
354	1,26
355	-1,16
356	-0,35
357	2,17
358	0,89
359	-2,4
360	0,23
361	1,75
362	-0,5
363	2,22
364	0,69
365	-1,49
366	3,2
367	-0,72
368	2,58
369	2,21
370	1,15
371	1,27
372	6,23
373	-2,35
374	2,55
375	0,25
376	4,49
377	1,16
378	1,23
379	-0,07
380	2,32
381	3,12
382	-3,47
383	-2,6
384	-1,82
385	3,24
386	3,68
387	0,99
388	0,22
389	2,03
390	4,93
391	2,74
392	1,58
393	4,96
394	2,23
395	2,88
396	-0,5
397	4,23
398	-1,39
399	1,66
400	3,78
401	2,85
402	1,58
403	-1,57
404	0,04
405	8,5
406	1,69
407	2,42
408	3,74
409	-0,07
410	0,18
411	10,61
412	2,95
413	3,75
414	2,38
415	1,75
416	0,55
417	3,19
418	1,04
419	2,36
420	2,35
421	3,67
422	5,04
423	1,91
424	0,22
425	3,6
426	6,29
427	3,17
428	3,35
429	-2,3
430	2,23
431	-0,73
432	5,78
433	3,22
434	2,07
435	-0,71
436	2,22
437	1,58
438	3,23
439	1,54
440	3,88
441	1,63
442	6,9
443	5,99
444	4,23
445	3,17
446	3,08
447	-0,19
448	2,28
449	3,27
450	1,16
451	1,48
452	1,91
453	1,26
454	3,13
455	1,01
456	-0,66
457	4,41
458	1,22
459	4,93
460	2,35
461	-0,56
462	-1,29
463	4,51
464	0,2
465	0,57
466	2,77
467	4,74
468	2,7
469	-2,68
470	4,35
471	2,85
472	0,14
473	0,76
474	3,99
475	2,78
476	2,67
477	4,17
478	3,68
479	2,82
480	2,21
481	3,14
482	4,19
483	-0,55
484	2,15
485	3,25
486	4,01
487	0,58
488	3,47
489	1,11
490	-0,05
491	4,77
492	2,97
493	0,92
494	-2,58
495	4,97
496	1,7
497	1,56
498	2,41
499	0,62
500	2,39
501	-0,53
502	3,33
503	3,23
504	1,22
505	5,32
506	1,88
507	4,35
508	2,41
509	2,33
510	4,49
511	0,53
512	-1,76
513	2,14
514	1,54
515	6,16
516	3,44
517	3,24
518	3,02
519	1,78
520	2,53
521	-1,24
522	1,21
523	1,15
524	0,52
525	3,46
526	0,48
527	1,22
528	1,43
529	1,82
530	1,49
531	1,32
532	0,17
533	1,56
534	-0,93
535	1,82
536	2,81
537	2,26
538	0,34
539	1,78
540	1,57
541	4,12
542	1,43
543	3,28
544	1,56
545	1,62
546	3,73
547	-0,94
548	2,03
549	4,22
550	-1,44
551	3,07
552	0,39
553	-0,33
554	2,53
555	1,15
556	3,18
557	2,06
558	-0,16
559	0,43
560	0,86
561	4,11
562	0,55
563	2,06
564	1,31
565	3,58
566	4,29
567	3,24
568	-1,62
569	5,49
570	-0,25
571	-1,55
572	0,1
573	-0,49
574	-0,94
575	2,35
576	-0,58
577	4,07
578	2
579	2,22
580	1,18
581	1,35
582	3,17
583	8,22
584	1,28
585	2
586	4,43
587	2,87
588	0,38
589	0,14
590	3,38
591	1,3
592	1,83
593	0,92
594	2,45
595	2,51
596	2,12
597	3,25
598	3,32
599	3,31
600	9,35
601	4,27
602	7,58
603	8,74
604	8,99
605	9,33
606	16,16
607	11,88
608	15,92
609	16,34
610	18,98
611	16,8
612	18,49
613	23,91
614	25,75
615	34,31
616	40,24
617	36,86
618	41,37
619	49,26
620	53,02
621	54,24
622	53,75
623	60,82
624	66,97
625	70,74
626	76,99
627	75,26
628	80,02
629	89,91
630	90,27
631	97,46
632	102,9
633	103,36
634	109,23
635	111,29
636	119,94
637	120,82
638	121,19
639	124,13
640	131,23
641	131,03
642	134,38
643	141,43
644	139,11
645	138,32
646	138,6
647	135,63
648	142,22
649	139,88
650	137,51
651	138,12
652	141,42
653	132,48
654	133,68
655	131,75
656	125,11
657	127,87
658	124,2
659	115,34
660	115,66
661	115,1
662	109,06
663	106,25
664	100,77
665	101,24
666	90,56
667	89,76
668	84,73
669	87,03
670	79,19
671	85,06
672	85,09
673	82,94
674	79,52
675	80,29
676	86,07
677	82,53
678	85,91
679	89,21
680	87,38
681	88,21
682	88,23
683	90,4
684	94,68
685	93,93
686	88,37
687	85,96
688	87,61
689	84,1
690	78,43
691	78,77
692	83,6
693	76,47
694	77,6
695	77,35
696	74,25
697	67,59
698	69,16
699	66,83
700	69,8
701	63,26
702	58,46
703	56,65
704	56,02
705	52
706	54,12
707	47,54
708	45,85
709	47,04
710	47,53
711	46,12
712	43,82
713	42,53
714	39,05
715	39,04
716	42,08
717	35,59
718	38,8
719	31,95
720	34,71
721	34,91
722	28,1
723	31,14
724	34,2
725	29,26
726	29,18
727	28,24
728	24,77
729	26,44
730	24,65
731	23,9
732	24,58
733	18,07
734	17,88
735	15,63
736	19,36
737	20,11
738	20,62
739	18,15
740	17
741	14,56
742	19,27
743	16,26
744	13,66
745	11,9
746	12,17
747	15,51
748	14,34
749	15,36
750	9,27
751	14,27
752	7,26
753	9,17
754	10,15
755	10,42
756	12,07
757	4,39
758	9,16
759	3,87
760	4,31
761	6,26
762	6,77
763	9,44
764	9,22
765	3,36
766	7,12
767	6,01
768	5,41
769	2,97
770	3,29
771	1,96
772	5,8
773	6,28
774	8,68
775	6,78
776	4,44
777	4,16
778	5,13
779	2,64
780	6,27
781	2,2
782	4,86
783	0,28
784	3,89
785	4,4
786	3,34
787	8,77
788	2,19
789	6,84
790	-2,25
791	2,42
792	1,65
793	2,04
794	4,79
795	6,37
796	1,52
797	4,58
798	3,95
799	3,6
800	0,08
801	-1,76
802	0,21
803	3,18
804	4,09
805	0,46
806	-1,67
807	5,12
808	2,38
809	3,19
810	1,7
811	1,01
812	1,21
813	2,19
814	0,51
815	0,5
816	2,46
817	-1,08
818	6,08
819	3,64
820	-1,32
821	3,94
822	3,28
823	3,57
824	-1,85
825	2,25
826	3,69
827	2,15
828	-3,33
829	-0,36
830	1,41
831	2,3
832	0,42
833	1,8
834	2,28
835	1,59
836	0,15
837	2,34
838	3,27
839	-1,17
840	0,08
841	-3,55
842	0,77
843	3,06
844	-1,04
845	3,38
846	-0
847	0,61
848	-1,78
849	1,87
850	-2,28
851	2,75
852	3,24
853	1,58
854	0,87
855	0,13
856	-1,73
857	1,68
858	-0,07
859	-0,76
860	1,48
861	-0,04
862	2,46
863	-0,87
864	1,83
865	2,22
866	-0,79
867	1,02
868	0,81
869	-1,23
870	1,29
871	3,7
872	0,94
873	0,35
874	-2,86
875	-0,47
876	0,34
877	0,3
878	1,91
879	2,62
880	0,25
881	1,56
882	2,46
883	-1,76
884	0,25
885	3,55
886	0,24
887	1
888	-1,09
889	-1,77
890	2,75
891	-1,32
892	1,18
