Data from USB2G573461__20__15-07-16-963.txt Node

Date: Tue Feb 15 15:07:16 EST 2022
User: sammynoelparise
Spectrometer: USB2G57346
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	-1,75
351	-4,54
352	1,88
353	1,88
354	2,53
355	2,35
356	-0,83
357	1,49
358	2,36
359	0,38
360	0,46
361	-0,28
362	-0,99
363	1,48
364	1,77
365	-0,03
366	2,47
367	1,06
368	2,31
369	4,49
370	2,71
371	4,88
372	-1,53
373	-1,62
374	1,38
375	1,5
376	4,69
377	1,8
378	0,43
379	4,33
380	6,41
381	2,67
382	5,92
383	5,53
384	0,45
385	4,07
386	5,2
387	0,43
388	1,19
389	2,94
390	1,09
391	3,34
392	6,06
393	4,72
394	-0,53
395	3,32
396	4,64
397	5,46
398	2,34
399	1,97
400	4,22
401	3,63
402	4,29
403	5,53
404	3,05
405	5,18
406	1,88
407	2,49
408	4,07
409	0,6
410	1,48
411	4,76
412	5,14
413	1,76
414	1,1
415	7,14
416	1,63
417	6,46
418	2,6
419	2,84
420	-4,25
421	4,18
422	0,92
423	3,43
424	4,54
425	2,56
426	2,81
427	3,57
428	7,21
429	4,19
430	5,26
431	4,69
432	7,01
433	4,36
434	2,46
435	6,98
436	3,97
437	4,48
438	5,48
439	5,05
440	3,93
441	7,68
442	4,15
443	5,12
444	4
445	6,49
446	6,5
447	4,72
448	5,81
449	6,44
450	4,36
451	9,91
452	7,8
453	5,54
454	3,51
455	6,4
456	5,32
457	7,74
458	11,19
459	4,68
460	7,67
461	8
462	3,5
463	3,04
464	7,06
465	3,48
466	5,5
467	5,23
468	3,05
469	3,6
470	4,63
471	1,85
472	3,47
473	2,82
474	4,82
475	4,12
476	4,89
477	0,65
478	2,67
479	6,02
480	5,06
481	2,3
482	0,86
483	2,18
484	7,1
485	7,46
486	5,64
487	1,02
488	5,53
489	1,65
490	5,62
491	2,45
492	4,07
493	0,34
494	7,42
495	6,68
496	6,26
497	5,3
498	3,37
499	6,79
500	4,17
501	3,83
502	6,24
503	5,52
504	5,95
505	2,93
506	6,93
507	5,32
508	6,21
509	5,64
510	6,76
511	4,67
512	2,28
513	5,09
514	6,79
515	7,21
516	7,11
517	4,48
518	4,62
519	7,44
520	6,35
521	4,95
522	4,5
523	6,01
524	8,6
525	8,64
526	3,44
527	9,49
528	5,67
529	4,72
530	7,9
531	6,44
532	6,68
533	9,1
534	8,9
535	10,28
536	5,52
537	3,23
538	1,42
539	8,14
540	3,37
541	6,48
542	8,01
543	8,35
544	2,17
545	8,18
546	9,59
547	4,62
548	5,78
549	5,47
550	8,39
551	7,46
552	4,21
553	9,44
554	8,17
555	10,42
556	3,52
557	4,41
558	4,35
559	2,73
560	7,57
561	0,44
562	4,83
563	1,91
564	5,61
565	5,54
566	5,97
567	5,36
568	9,51
569	7,05
570	7,24
571	4,85
572	8,59
573	4,59
574	6,23
575	6,45
576	3,14
577	8,31
578	8,42
