Data from USB2G573461__54__15-13-59-136.txt Node

Date: Tue Feb 15 15:13:59 EST 2022
User: sammynoelparise
Spectrometer: USB2G57346
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	0,85
351	-4,3
352	1,86
353	0,79
354	0,81
355	-3,17
356	1,63
357	-0,14
358	1,75
359	1,5
360	2,82
361	-1,96
362	-3,23
363	1,82
364	-1,1
365	3,06
366	1,81
367	-0,63
368	-1,1
369	0,84
370	2,36
371	2,24
372	0,81
373	1,83
374	-1,06
375	2,8
376	1,05
377	3,93
378	3,79
379	2,49
380	3,57
381	2,81
382	0,29
383	6,3
384	2,54
385	2,78
386	5,5
387	1,83
388	3,93
389	5,65
390	3,31
391	-0,1
392	4,65
393	0,74
394	-0,17
395	3,27
396	-0,38
397	-1,18
398	0,19
399	4,16
400	6,02
401	0,54
402	3,93
403	3,87
404	1,48
405	4,39
406	0,8
407	3,85
408	2,02
409	0,6
410	-9,11
411	2,13
412	2,6
413	1,81
414	2,45
415	0,4
416	-7,03
417	3,79
418	2,3
419	3,35
420	3,72
421	2,05
422	-3,18
423	-0,5
424	1,95
425	3,44
426	2
427	5,32
428	2,97
429	3,04
430	2,81
431	1,79
432	2,92
433	4,51
434	2,85
435	1,19
436	3,52
437	3,48
438	-0,18
439	4,11
440	3,62
441	2,97
442	0,86
443	2,51
444	2,01
445	2,63
446	4,1
447	4,64
448	0,64
449	3,78
450	5,43
451	2,93
452	0,46
453	2,75
454	4,3
455	3,42
456	-1,33
457	3,94
458	4,13
459	0,59
460	3,5
461	2,28
462	0,6
463	2,03
464	1,92
465	1,75
466	2,32
467	2,58
468	1
469	2,58
470	0,76
471	0,64
472	3,85
473	-0,01
474	1,19
475	-2,37
476	1,6
477	2,05
478	1,06
479	3,45
480	0,33
481	1,73
482	2,08
483	3,44
484	3,05
485	0,78
486	2,1
487	2,87
488	0,84
489	3,83
490	1,52
491	1,32
492	0,68
493	1,34
494	-1,08
495	0,27
496	2,9
497	3,23
498	1,63
499	1,09
500	0,03
501	-1,51
502	2,31
503	5,9
504	1,87
505	4,27
506	3,82
507	-0,09
508	2,72
509	-1,7
510	2,2
511	1,62
512	2,85
513	-1,97
514	-0,17
515	2,12
516	1,58
517	3,85
518	-1,22
519	3,26
520	0,03
521	2,97
522	2,83
523	3,86
524	2,59
525	2,87
526	1,9
527	-0,17
528	1,3
529	2,32
530	5,09
531	-1,08
532	-0,14
533	-0,96
534	4,64
535	0,41
536	2,11
537	0,52
538	0,8
539	-0,4
540	1,16
541	2,73
542	-0,64
543	0,97
544	1,73
545	1,55
546	2,82
547	3,32
548	-1,42
549	-1,2
550	-2,52
551	2,79
552	-1,01
553	-0,08
554	2,28
555	-0,18
556	5,53
557	2,85
558	3,2
559	0,02
560	2,63
561	1,75
562	-1,15
563	2,22
564	3,22
565	0,39
566	-1,54
567	4,28
568	-1,09
569	2,46
570	0,4
571	0,85
572	3,37
573	1,51
574	-0,31
575	0,74
576	-2,55
577	4,65
