Data from USB2G573461__60__15-15-33-331.txt Node

Date: Tue Feb 15 15:15:33 EST 2022
User: sammynoelparise
Spectrometer: USB2G57346
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	-0,06
351	-3,35
352	1,73
353	-1,92
354	3,6
355	2,03
356	3,48
357	-2,43
358	2,41
359	1,5
360	3,57
361	1,88
362	2,67
363	-3,45
364	-1,07
365	4,54
366	-1,45
367	2,07
368	2,34
369	4,54
370	1,88
371	2,04
372	6,57
373	-0,63
374	5,98
375	5,59
376	0,59
377	3,57
378	3,45
379	2,42
380	2,97
381	-1,17
382	2,18
383	2,87
384	0,25
385	3,76
386	0,24
387	2,86
388	0,99
389	2,83
390	6,6
391	2,77
392	4,96
393	1,38
394	3,38
395	4,54
396	6,48
397	2,56
398	6
399	1,81
400	2,6
401	5,16
402	4,05
403	0,4
404	3,24
405	3,71
406	6,54
407	4,38
408	5,49
409	5,65
410	3,46
411	1,47
412	4,87
413	4,94
414	4,02
415	4,22
416	3,12
417	1,72
418	6,24
419	6,33
420	5,46
421	7,52
422	8,96
423	6,4
424	6,67
425	8,11
426	9
427	9,34
428	9,4
429	11,1
430	12,04
431	10,7
432	19,99
433	15,66
434	13,96
435	17,43
436	19,74
437	18,89
438	24,57
439	27,26
440	29,9
441	29,72
442	33,98
443	38,67
444	42,02
445	39,45
446	45
447	46,3
448	46,58
449	52,52
450	55,08
451	55,86
452	53,47
453	47,56
454	53,59
455	44,86
456	45,22
457	42,24
458	38,44
459	35,21
460	35,09
461	33,84
462	32,13
463	32,95
464	30,35
465	29,17
466	31,52
467	28,15
468	23,41
469	27,64
470	24,83
471	20,41
472	17,86
473	19,42
474	18,6
475	21,21
476	22,9
477	20,43
478	21,92
479	17,39
480	21,95
481	17,76
482	24,9
483	25,6
484	26,59
485	27,54
486	25,53
487	25,88
488	27,95
489	24,94
490	28,66
491	27,47
492	27,57
493	34,97
494	35,48
495	38,19
496	36,79
497	35,58
498	40,55
499	39,36
500	45,13
501	42,32
502	43,06
503	43,65
504	47,57
505	48,18
506	46,29
507	52,98
508	52,66
509	57,65
510	52,92
511	57,5
512	56,78
513	61,93
514	50,13
515	55,01
516	58,52
517	57,59
518	60,18
519	59,65
520	58,9
521	57,91
522	59,56
523	60,2
524	62,68
525	64,69
526	65,48
527	63,4
528	63,24
529	58,85
530	66,51
531	69,85
532	63,94
533	65,33
534	68,25
535	59,43
536	63,44
537	67,92
538	67,65
539	61,34
540	61,55
541	68,72
542	65,81
543	64,52
544	63,33
545	67,68
546	70,18
547	67,12
548	67,36
549	64,59
550	71,23
551	67,61
552	75,65
553	70,13
554	67,92
555	69,56
556	66,48
557	69,66
558	73
559	73,95
560	65,23
561	66,48
562	67,14
563	71,62
564	68,12
565	69,17
566	68,01
567	72,89
568	64,8
569	65,73
570	66,63
571	67,3
572	69,65
573	68,12
574	68,22
575	69,69
576	68,28
577	66,04
578	68,08
579	71,14
580	65,77
581	68,05
582	65,63
583	68,26
584	64,45
585	69,02
586	65,02
587	69,79
588	63,74
589	63,48
590	66,18
591	63,65
592	61,56
593	63,37
594	66,58
595	63,1
596	60,23
597	63,62
598	59,13
599	64,53
600	60,72
601	63,67
602	60,1
603	58,68
604	58,23
605	57,75
606	60,52
607	56,43
608	54,34
609	53,27
610	55,46
611	52,4
612	52,24
613	56,58
614	50,61
615	52,52
616	47,56
617	48,74
618	49,26
619	46,23
620	49,46
621	44,4
622	49,41
623	45,71
624	47,1
625	44,84
626	46,2
627	45,57
628	40,37
629	40,39
